facilityid,name,latitude,longitude,baseline_summer_avg_tmax_f,threshold_f,source,prism_scale_m,retrieved
10002338,Bob Wiley Detention Facility,36.45663045552659,-119.32069305186393,94.0,104.0,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10006229,Camp Scudder,34.45854032992573,-118.4828038923584,90.0,100.0,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005289,El Dorado County Jail - South Lake Tahoe,38.9340685149632,-119.97213762662253,77.5,87.5,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005288,El Dorado County Jail - Placerville,38.72391175979539,-120.82363571641528,87.8,97.8,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005270,Butte County Juvenile Hall,39.529692691577225,-121.57051867645444,92.3,102.3,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000900,Camp Afflerbaugh,34.15309188637279,-117.74191185518086,87.9,97.9,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005320,Inyo County Jail,36.79894438134117,-118.19380693837496,96.4,106.4,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10006705,Carl F. Bryan Ii Juvenile Hall,39.26565985450622,-121.03245172516118,86.5,96.5,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10006703,Camp Erwin Owen,35.76932479905095,-118.42746270426794,94.4,104.4,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000834,Central Detention Center,34.10242616729506,-117.27345082727165,92.7,102.7,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000827,Kings County Jail,36.33368353541322,-119.66961592010344,94.9,104.9,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10006702,Fresno County Juvenile Justice Campus,36.65951325902287,-119.72474618057136,95.1,105.1,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005331,West Valley Detention Center,34.08118905127584,-117.52915047961852,90.6,100.6,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000828,High Desert Detention Center,34.5475073764621,-117.45763172644712,95.4,105.4,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005325,Kings County Juvenile Detention Center,36.33158401889679,-119.66762056058052,94.9,104.9,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10002331,Santa Rita Jail,37.71784061903257,-121.88779040170296,85.4,95.4,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
20000100,Trinity County Correctional Facility,40.750736220204836,-122.92319829648272,89.0,99.0,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000775,Lassen County Adult Detention Facility,40.42573469368667,-120.65008647053216,85.8,95.8,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10006699,John A. Davis Juvenile Hall,37.98822234273883,-122.08867712061308,84.6,94.6,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000809,Iris Garrett Juvenile Justice Complex,37.18771223201478,-120.54145188502224,92.6,102.6,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10002325,West County Detention Facility,37.99541519496946,-122.35366094214724,74.3,84.3,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000778,Sacramento County Main Jail,38.583018280359575,-121.4975209718283,90.7,100.7,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005349,James A Musick Facility,33.66397649112649,-117.69931931581662,82.4,92.4,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005308,Madera Adult Correctional Facility,36.95420893495739,-120.03497358639753,93.5,103.5,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000791,Marin County Juvenile Hall,38.02754018293216,-122.56630899802622,82.2,92.2,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005335,Mojave Jail,35.04626018655627,-118.1625003600632,95.9,105.9,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005337,Kern County Lerdo Maximum-Medium Facility,35.510712769404066,-119.11037865485692,94.7,104.7,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005338,Kern County Lerdo Minimum Facility,35.51247844150768,-119.11013689243094,94.7,104.7,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10002326,Martinez Detention Facility,38.01736383431603,-122.13224601906312,84.7,94.7,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10002313,Yuba County Jail,39.14114653002424,-121.58690840125676,92.6,102.6,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10006439,Placer County Juvenile Detention Center,38.93667972767868,-121.10931248260697,89.1,99.1,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10006707,Sacramento County Youth Detention Facility,38.54604226446235,-121.3405908477844,91.0,101.0,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10001526,San Francisco County Jail #2 Annex,37.77546199277186,-122.40416818642215,69.2,79.2,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000805,San Francisco County Jail #3,37.62744097672951,-122.4603625644674,68.3,78.3,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000854,San Luis Obispo County Jail,35.32070973785056,-120.7267914288845,73.0,83.0,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000797,San Joaquin County Juvenile Hall,37.88362185715131,-121.29059713126162,89.4,99.4,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000820,Monterey County Youth Center,36.678865705631374,-121.62745479242824,70.0,80.0,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10006711,Solano County Stanton Correctional Facility,38.27371914804761,-121.99938649727412,86.4,96.4,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005315,Santa Clara County Main Jail Complex (North),37.351471306559965,-121.90623800435311,79.9,89.9,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000818,Monterey County Jail / Rehabilitation Facility,36.6990536439476,-121.6303604023972,69.7,79.7,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10001529,Santa Cruz County Main Jail,36.98011161131043,-122.02381977917152,70.7,80.7,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005314,Santa Clara County Juvenile Hall,37.34970166305614,-121.90715984251057,79.9,89.9,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000788,Solano County Justice Center Detention Facility,38.24734151191261,-122.0393212229116,85.2,95.2,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000868,Santa Maria Juvenile Hall,34.8809478871633,-120.44720314021224,71.9,81.9,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000819,Monterey County Juvenile Hall,36.700423193185415,-121.63243384862332,69.7,79.7,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005277,Sierra County Jail Temporary Holding Facility,39.558897821651826,-120.83026440189096,86.5,96.5,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005293,Sonoma County Juvenile Hall,38.44154467199271,-122.5821207731632,81.2,91.2,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005297,Solano County Juvenile Detention Facility,38.251590132038416,-122.0642316186344,86.1,96.1,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10005294,Sonoma County Probation Camp,38.504195449308106,-122.8691064487371,81.7,91.7,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10002320,North County Detention Facility,38.513140047609944,-122.80147808524178,81.3,91.3,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000865,Santa Barbara County Main Jail,34.44490502379509,-119.77712765160398,72.0,82.0,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000886,Ventura County Pre-Trial Detention Facility (Main Jail),34.26940988794384,-119.20927538337398,75.2,85.2,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10000885,Ventura County Juvenile Justice Complex,34.25611380659831,-119.15972354105072,74.6,84.6,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
10002317,Yolo County Monroe Detention Center,38.659879421445865,-121.7314816044994,91.3,101.3,"PRISM Norm91m tmax (1991-2020 JJA mean daily-max), via Google Earth Engine",800,2026-07-17
